Subject,Run,Factor 1,Factor 2
sub-010164,post-ses-02-run-01-acq-PA,0.7518666358830178,0.4852157973041384
sub-010164,post-ses-02-run-02-acq-AP,0.5788258739724104,0.368542320053122
sub-010164,post-ses-02-run-02-acq-PA,0.5926644685487874,0.18808089378513634
sub-010165,post-ses-02-run-01-acq-PA,0.40527448707016456,0.4191694691127204
sub-010165,post-ses-02-run-02-acq-AP,0.5759580435504199,0.3233790797238545
sub-010167,post-ses-02-run-01-acq-AP,0.8965937312036079,0.2855152600846571
sub-010167,post-ses-02-run-01-acq-PA,0.7527586242845399,0.41575545750256193
sub-010167,post-ses-02-run-02-acq-AP,0.6235175951200346,0.6153586669641221
sub-010167,post-ses-02-run-02-acq-PA,0.44359533152730146,0.7675829604862198
sub-010168,post-ses-02-run-01-acq-AP,0.8688520067479044,0.20698312295937304
sub-010168,post-ses-02-run-01-acq-PA,0.8438888359017789,0.25321510509945516
sub-010168,post-ses-02-run-02-acq-AP,0.6962088628195577,0.340167383758334
sub-010168,post-ses-02-run-02-acq-PA,0.666751458488281,0.4323815704118116
sub-010023,post-ses-02-run-01-acq-AP,0.4021792295701232,0.73441780834414
sub-010023,post-ses-02-run-01-acq-PA,0.36120694539995035,0.5716182030362997
sub-010023,post-ses-02-run-02-acq-AP,0.346919481337349,0.6718004501120117
sub-010023,post-ses-02-run-02-acq-PA,0.5089325224909423,0.5256868318613712
sub-010173,post-ses-02-run-01-acq-AP,0.5115118523380123,0.1045788735175809
sub-010173,post-ses-02-run-01-acq-PA,0.49915713127305383,0.28488148576292155
sub-010173,post-ses-02-run-02-acq-AP,0.30107938476864543,0.8855270436334974
sub-010173,post-ses-02-run-02-acq-PA,0.8276713894945305,0.23431165953350858
sub-010174,post-ses-02-run-01-acq-AP,0.48957487798931476,0.37543324237033676
sub-010174,post-ses-02-run-01-acq-PA,0.46415528766553044,0.28473949195401654
sub-010174,post-ses-02-run-02-acq-PA,0.29977631501911944,0.41843001160440657
sub-010176,post-ses-02-run-01-acq-AP,0.8878568581796435,0.0
sub-010176,post-ses-02-run-01-acq-PA,0.9111216968033307,0.0
sub-010176,post-ses-02-run-02-acq-AP,0.9078129336053297,0.024976275915311485
sub-010176,post-ses-02-run-02-acq-PA,0.8463713465969306,0.06360889198823823
sub-010024,post-ses-02-run-01-acq-AP,0.7508081348980022,0.34765735646690343
sub-010024,post-ses-02-run-01-acq-PA,0.6927541038055587,0.2597878309102416
sub-010024,post-ses-02-run-02-acq-AP,0.5690539212694067,0.3849611262297664
sub-010024,post-ses-02-run-02-acq-PA,0.3707076208015695,0.6360838633403212
sub-010184,post-ses-02-run-01-acq-AP,0.5690750988213652,0.4618190788003298
sub-010184,post-ses-02-run-01-acq-PA,0.602364827826275,0.5198973541708737
sub-010184,post-ses-02-run-02-acq-AP,0.5659919368263941,0.39980979583038917
sub-010184,post-ses-02-run-02-acq-PA,0.714882930833207,0.346479233524837
sub-010185,post-ses-02-run-01-acq-PA,0.5819284819213644,0.3766597248608763
sub-010185,post-ses-02-run-02-acq-AP,0.546275352951508,0.5060564707140273
sub-010185,post-ses-02-run-02-acq-PA,0.5421256833909043,0.3080835640790143
sub-010186,post-ses-02-run-01-acq-AP,0.7053489717810909,0.6307757133687049
sub-010186,post-ses-02-run-01-acq-PA,0.6866500994820727,0.5128424169547565
sub-010186,post-ses-02-run-02-acq-AP,0.6548015778624564,0.4671170318190802
sub-010186,post-ses-02-run-02-acq-PA,0.5455554510242464,0.4592936925825332
sub-010187,post-ses-02-run-01-acq-AP,0.25763139048868544,0.34744334649135983
sub-010187,post-ses-02-run-01-acq-PA,0.3882616961878563,0.239143249500024
sub-010187,post-ses-02-run-02-acq-AP,0.20424626433320572,0.22410031141117215
sub-010187,post-ses-02-run-02-acq-PA,0.0,0.7343860745394596
sub-010188,post-ses-02-run-01-acq-AP,0.84799304944247,0.22600306542090254
sub-010188,post-ses-02-run-01-acq-PA,0.8054750084669582,0.4900817951796207
sub-010188,post-ses-02-run-02-acq-AP,0.7547459382203443,0.3658613626146695
sub-010188,post-ses-02-run-02-acq-PA,0.7324918799889869,0.37990614267640627
sub-010189,post-ses-02-run-01-acq-AP,0.8942357838990062,0.2682875618973232
sub-010189,post-ses-02-run-01-acq-PA,0.8773662376045961,0.2039466721976178
sub-010189,post-ses-02-run-02-acq-AP,0.9519544275962138,0.13965524461827775
sub-010189,post-ses-02-run-02-acq-PA,0.9519409340037136,0.11586035168938542
sub-010190,post-ses-02-run-01-acq-AP,0.8472049502928967,0.5627011855454839
sub-010190,post-ses-02-run-01-acq-PA,0.8708282490867124,0.5625659916328137
sub-010190,post-ses-02-run-02-acq-AP,0.626040674615409,0.5042348026677425
sub-010191,post-ses-02-run-01-acq-AP,0.5485843264518432,0.379137716778436
sub-010191,post-ses-02-run-01-acq-PA,0.5842828141257583,0.19363118863213968
sub-010191,post-ses-02-run-02-acq-AP,0.4454363472304356,0.48842781391365436
sub-010191,post-ses-02-run-02-acq-PA,0.5533627130310015,0.356503938862583
sub-010192,post-ses-02-run-01-acq-AP,0.5403928344026029,0.43259703159570106
sub-010192,post-ses-02-run-01-acq-PA,0.4425708352715181,0.4261149272155006
sub-010192,post-ses-02-run-02-acq-AP,0.6099473308596921,0.4141962016599267
sub-010192,post-ses-02-run-02-acq-PA,0.49136406273817146,0.5009611088724681
sub-010194,post-ses-02-run-01-acq-AP,0.7984411920606853,0.17334717501866176
sub-010194,post-ses-02-run-01-acq-PA,0.8123347139909584,0.3642036523465445
